,time,latitude,longitude,Point_Geometry,VPROMMS_ID,timediff,distdiff,disterror,timeerror,error
202,2017-02-14 10:19:40,20.00690351,105.60540796,POINT (105.60540796 20.00690351),212TH00008d_1,5.0,0.000700850431477,False,False,False
203,2017-02-14 10:19:45,20.00629857,105.60515452,POINT (105.60515452 20.00629857),212TH00008d_1,5.0,0.000655884316934,False,False,False
204,2017-02-14 10:19:50,20.00569464,105.6049029,POINT (105.6049029 20.00569464),212TH00008d_1,5.0,0.000654250769427,False,False,False
205,2017-02-14 10:19:55,20.00508031,105.60464719,POINT (105.60464719 20.00508031),212TH00008d_1,5.0,0.000665423889715,False,False,False
206,2017-02-14 10:20:00,20.00446367,105.60439858,POINT (105.60439858 20.00446367),212TH00008d_1,5.0,0.000664869778002,False,False,False
207,2017-02-14 10:20:05,20.0038495,105.60417262,POINT (105.60417262 20.0038495),212TH00008d_1,5.0,0.000654417840906,False,False,False
208,2017-02-14 10:20:10,20.00323335,105.60393157,POINT (105.60393157 20.00323335),212TH00008d_1,5.0,0.000661623703477,False,False,False
209,2017-02-14 10:20:15,20.00260366,105.60366445,POINT (105.60366445 20.00260366),212TH00008d_1,5.0,0.000684004817602,False,False,False
210,2017-02-14 10:20:20,20.00201098,105.60342673,POINT (105.60342673 20.00201098),212TH00008d_1,5.0,0.000638576840166,False,False,False
211,2017-02-14 10:20:25,20.00151072,105.60322662,POINT (105.60322662 20.00151072),212TH00008d_1,5.0,0.000538798737657,False,False,False
212,2017-02-14 10:20:30,20.00100997,105.60301276,POINT (105.60301276 20.00100997),212TH00008d_1,5.0,0.000544505888032,False,False,False
213,2017-02-14 10:20:35,20.00046423,105.60279203,POINT (105.60279203 20.00046423),212TH00008d_1,5.0,0.000588688271072,False,False,False
214,2017-02-14 10:20:40,19.9999015,105.60255523,POINT (105.60255523 19.9999015),212TH00008d_1,5.0,0.000610523785698,False,False,False
215,2017-02-14 10:20:45,19.99932634,105.60231436,POINT (105.60231436 19.99932634),212TH00008d_1,5.0,0.000623560247691,False,False,False
216,2017-02-14 10:20:50,19.99877072,105.60209414,POINT (105.60209414 19.99877072),212TH00008d_1,5.0,0.00059767083984,False,False,False
217,2017-02-14 10:20:55,19.9982322,105.60188789,POINT (105.60188789 19.9982322),212TH00008d_1,5.0,0.000576665286714,False,False,False
218,2017-02-14 10:21:00,19.99764756,105.60165073,POINT (105.60165073 19.99764756),212TH00008d_1,5.0,0.000630911083433,False,False,False
219,2017-02-14 10:21:05,19.99701721,105.60139586,POINT (105.60139586 19.99701721),212TH00008d_1,5.0,0.000679926348515,False,False,False
220,2017-02-14 10:21:10,19.99645206,105.6011717,POINT (105.6011717 19.99645206),212TH00008d_1,5.0,0.000607982095214,False,False,False
221,2017-02-14 10:21:15,19.99587779,105.601064,POINT (105.601064 19.99587779),212TH00008d_1,5.0,0.000584281886505,False,False,False
222,2017-02-14 10:21:20,19.99524943,105.60108856,POINT (105.60108856 19.99524943),212TH00008d_1,5.0,0.000628839791362,False,False,False
223,2017-02-14 10:21:25,19.99456203,105.60113179,POINT (105.60113179 19.99456203),212TH00008d_1,5.0,0.000688758007504,False,False,False
224,2017-02-14 10:21:30,19.99387544,105.60118507,POINT (105.60118507 19.99387544),212TH00008d_1,5.0,0.000688654184988,False,False,False
225,2017-02-14 10:21:35,19.99326275,105.60124726,POINT (105.60124726 19.99326275),212TH00008d_1,5.0,0.000615838154226,False,False,False
226,2017-02-14 10:21:40,19.99266742,105.60129521,POINT (105.60129521 19.99266742),212TH00008d_1,5.0,0.000597257910287,False,False,False
227,2017-02-14 10:21:45,19.99196527,105.60135254,POINT (105.60135254 19.99196527),212TH00008d_1,5.0,0.000704486587095,False,False,False
228,2017-02-14 10:21:50,19.99121251,105.60140532,POINT (105.60140532 19.99121251),212TH00008d_1,5.0,0.000754608074435,False,False,False
229,2017-02-14 10:21:55,19.9904984,105.6014558,POINT (105.6014558 19.9904984),212TH00008d_1,5.0,0.000715891976838,False,False,False
230,2017-02-14 10:22:00,19.98990832,105.60148257,POINT (105.60148257 19.98990832),212TH00008d_1,5.0,0.000590686921557,False,False,False
231,2017-02-14 10:22:05,19.9893188,105.60152511,POINT (105.60152511 19.9893188),212TH00008d_1,5.0,0.00059105285889,False,False,False
232,2017-02-14 10:22:10,19.98872203,105.60157391,POINT (105.60157391 19.98872203),212TH00008d_1,5.0,0.000598761950108,False,False,False
233,2017-02-14 10:22:15,19.98812911,105.60162023,POINT (105.60162023 19.98812911),212TH00008d_1,5.0,0.000594726549603,False,False,False
234,2017-02-14 10:22:20,19.98764385,105.60167431,POINT (105.60167431 19.98764385),212TH00008d_1,5.0,0.000488264184637,False,False,False
235,2017-02-14 10:22:25,19.98723582,105.60165472,POINT (105.60165472 19.98723582),212TH00008d_1,5.0,0.000408499998779,False,False,False
236,2017-02-14 10:22:30,19.98678649,105.60155814,POINT (105.60155814 19.98678649),212TH00008d_1,5.0,0.000459592368626,False,False,False
237,2017-02-14 10:22:35,19.98631959,105.601462,POINT (105.601462 19.98631959),212TH00008d_1,5.0,0.000476695405473,False,False,False
238,2017-02-14 10:22:40,19.98593874,105.60137855,POINT (105.60137855 19.98593874),212TH00008d_1,5.0,0.000389885399826,False,False,False
239,2017-02-14 10:22:45,19.98556998,105.60131718,POINT (105.60131718 19.98556998),212TH00008d_1,5.0,0.000373831799747,False,False,False
240,2017-02-14 10:22:50,19.98511892,105.60125875,POINT (105.60125875 19.98511892),212TH00008d_1,5.0,0.000454828746342,False,False,False
241,2017-02-14 10:22:55,19.9846399,105.60118448,POINT (105.60118448 19.9846399),212TH00008d_1,5.0,0.000484743430384,False,False,False
242,2017-02-14 10:23:00,19.98412048,105.60111801,POINT (105.60111801 19.98412048),212TH00008d_1,5.0,0.000523655800408,False,False,False
243,2017-02-14 10:23:05,19.98368823,105.60102335,POINT (105.60102335 19.98368823),212TH00008d_1,5.0,0.000442493591027,False,False,False
244,2017-02-14 10:23:10,19.98322414,105.60093519,POINT (105.60093519 19.98322414),212TH00008d_1,5.0,0.000472389366623,False,False,False
245,2017-02-14 10:23:15,19.98276401,105.60084809,POINT (105.60084809 19.98276401),212TH00008d_1,5.0,0.000468301213858,False,False,False
246,2017-02-14 10:23:20,19.98238154,105.60072646,POINT (105.60072646 19.98238154),212TH00008d_1,5.0,0.000401344188696,False,False,False
247,2017-02-14 10:23:25,19.98206323,105.6005525,POINT (105.6005525 19.98206323),212TH00008d_1,5.0,0.000362744176656,False,False,False
248,2017-02-14 10:23:30,19.9818212,105.6004279,POINT (105.6004279 19.9818212),212TH00008d_1,5.0,0.00027221991276,False,False,False
249,2017-02-14 10:23:35,19.98168966,105.60058052,POINT (105.60058052 19.98168966),212TH00008d_1,5.0,0.000201483587415,False,False,False
250,2017-02-14 10:23:40,19.98157717,105.60085075,POINT (105.60085075 19.98157717),212TH00008d_1,5.0,0.000292708477852,False,False,False
251,2017-02-14 10:23:45,19.98146554,105.60117361,POINT (105.60117361 19.98146554),212TH00008d_1,5.0,0.000341613577744,False,False,False
252,2017-02-14 10:23:55,19.98109912,105.60139124,POINT (105.60139124 19.98109912),212TH00008d_1,10.0,0.000426176528327,False,False,False
253,2017-02-14 10:24:00,19.98076071,105.60118099,POINT (105.60118099 19.98076071),212TH00008d_1,5.0,0.000398404807449,False,False,False
254,2017-02-14 10:24:05,19.98040945,105.6009322,POINT (105.6009322 19.98040945),212TH00008d_1,5.0,0.000430441693728,False,False,False
255,2017-02-14 10:24:10,19.98006215,105.60068294,POINT (105.60068294 19.98006215),212TH00008d_1,5.0,0.000427490160826,False,False,False
256,2017-02-14 10:24:15,19.97963766,105.60038127,POINT (105.60038127 19.97963766),212TH00008d_1,5.0,0.000520765349266,False,False,False
257,2017-02-14 10:24:20,19.97920717,105.60016653,POINT (105.60016653 19.97920717),212TH00008d_1,5.0,0.000481076821001,False,False,False
258,2017-02-14 10:24:25,19.97881182,105.59991487,POINT (105.59991487 19.97881182),212TH00008d_1,5.0,0.00046865165965,False,False,False
259,2017-02-14 10:24:30,19.97831067,105.59967659,POINT (105.59967659 19.97831067),212TH00008d_1,5.0,0.000554913219255,False,False,False
260,2017-02-14 10:24:35,19.97778135,105.59946188,POINT (105.59946188 19.97778135),212TH00008d_1,5.0,0.000571209284322,False,False,False
261,2017-02-14 10:24:40,19.97725845,105.5992252,POINT (105.5992252 19.97725845),212TH00008d_1,5.0,0.000573970236511,False,False,False
262,2017-02-14 10:24:45,19.97673318,105.59903167,POINT (105.59903167 19.97673318),212TH00008d_1,5.0,0.000559787847137,False,False,False
263,2017-02-14 10:24:50,19.9762079,105.59890592,POINT (105.59890592 19.9762079),212TH00008d_1,5.0,0.000540122338827,False,False,False
264,2017-02-14 10:24:55,19.97582765,105.59884666,POINT (105.59884666 19.97582765),212TH00008d_1,5.0,0.000384839979861,False,False,False
265,2017-02-14 10:25:00,19.97538796,105.59877183,POINT (105.59877183 19.97538796),212TH00008d_1,5.0,0.000446012135486,False,False,False
266,2017-02-14 10:25:05,19.97502862,105.59871004,POINT (105.59871004 19.97502862),212TH00008d_1,5.0,0.000364613822695,False,False,False
267,2017-02-14 10:25:10,19.97493901,105.59839043,POINT (105.59839043 19.97493901),212TH00008d_1,5.0,0.000331934487819,False,False,False
268,2017-02-14 10:25:15,19.97490238,105.59793951,POINT (105.59793951 19.97490238),212TH00008d_1,5.0,0.000452405352856,False,False,False
269,2017-02-14 10:25:20,19.97487974,105.59748851,POINT (105.59748851 19.97487974),212TH00008d_1,5.0,0.000451567901426,False,False,False
270,2017-02-14 10:25:25,19.97483997,105.59711936,POINT (105.59711936 19.97483997),212TH00008d_1,5.0,0.000371286109905,False,False,False
271,2017-02-14 10:25:30,19.97481536,105.59672146,POINT (105.59672146 19.97481536),212TH00008d_1,5.0,0.00039866033424,False,False,False
272,2017-02-14 10:25:35,19.97477199,105.59629604,POINT (105.59629604 19.97477199),212TH00008d_1,5.0,0.000427624991434,False,False,False
273,2017-02-14 10:25:40,19.97475157,105.59583153,POINT (105.59583153 19.97475157),212TH00008d_1,5.0,0.000464958618052,False,False,False
274,2017-02-14 10:25:45,19.9747325,105.59540062,POINT (105.59540062 19.9747325),212TH00008d_1,5.0,0.000431331766733,False,False,False
275,2017-02-14 10:25:50,19.9747026,105.59517289,POINT (105.59517289 19.9747026),212TH00008d_1,5.0,0.00022968448555,False,False,False
276,2017-02-14 10:25:55,19.97464758,105.59480662,POINT (105.59480662 19.97464758),212TH00008d_1,5.0,0.000370379418031,False,False,False
277,2017-02-14 10:26:00,19.97456587,105.59433686,POINT (105.59433686 19.97456587),212TH00008d_1,5.0,0.000476813361496,False,False,False
278,2017-02-14 10:26:05,19.97446443,105.59385148,POINT (105.59385148 19.97446443),212TH00008d_1,5.0,0.000495866734113,False,False,False
279,2017-02-14 10:26:10,19.97433156,105.59336449,POINT (105.59336449 19.97433156),212TH00008d_1,5.0,0.000504790745754,False,False,False
280,2017-02-14 10:26:15,19.97429566,105.59290592,POINT (105.59290592 19.97429566),212TH00008d_1,5.0,0.000459973102358,False,False,False
281,2017-02-14 10:26:20,19.97434375,105.59238288,POINT (105.59238288 19.97434375),212TH00008d_1,5.0,0.000525246122979,False,False,False
282,2017-02-14 10:26:25,19.97442273,105.59193322,POINT (105.59193322 19.97442273),212TH00008d_1,5.0,0.000456543487525,False,False,False
283,2017-02-14 10:26:30,19.97453571,105.59154372,POINT (105.59154372 19.97453571),212TH00008d_1,5.0,0.000405554842651,False,False,False
284,2017-02-14 10:26:35,19.97466804,105.59109915,POINT (105.59109915 19.97466804),212TH00008d_1,5.0,0.000463846649011,False,False,False
285,2017-02-14 10:26:40,19.97449314,105.5908491,POINT (105.5908491 19.97449314),212TH00008d_1,5.0,0.000305147525802,False,False,False
286,2017-02-14 10:26:45,19.97407155,105.59067965,POINT (105.59067965 19.97407155),212TH00008d_1,5.0,0.000454369266785,False,False,False
287,2017-02-14 10:26:50,19.97353809,105.59047142,POINT (105.59047142 19.97353809),212TH00008d_1,5.0,0.000572659850609,False,False,False
288,2017-02-14 10:26:55,19.97299242,105.59025938,POINT (105.59025938 19.97299242),212TH00008d_1,5.0,0.000585420114532,False,False,False
289,2017-02-14 10:27:00,19.97253524,105.59008063,POINT (105.59008063 19.97253524),212TH00008d_1,5.0,0.000490881976551,False,False,False
290,2017-02-14 10:27:05,19.97223981,105.58993808,POINT (105.58993808 19.97223981),212TH00008d_1,5.0,0.000328023455565,False,False,False
291,2017-02-14 10:27:10,19.97224787,105.58973105,POINT (105.58973105 19.97224787),212TH00008d_1,5.0,0.000207186834764,False,False,False
292,2017-02-14 10:27:15,19.97245939,105.58938329,POINT (105.58938329 19.97245939),212TH00008d_1,5.0,0.000407035290851,False,False,False
293,2017-02-14 10:27:20,19.97276499,105.58889848,POINT (105.58889848 19.97276499),212TH00008d_1,5.0,0.000573089954635,False,False,False
294,2017-02-14 10:27:25,19.97307212,105.58842708,POINT (105.58842708 19.97307212),212TH00008d_1,5.0,0.000562624916703,False,False,False
295,2017-02-14 10:27:30,19.97328888,105.58807998,POINT (105.58807998 19.97328888),212TH00008d_1,5.0,0.000409222809235,False,False,False
296,2017-02-14 10:28:00,19.9739082,105.5871153,POINT (105.5871153 19.9739082),212TH00008d_1,30.0,0.00114637025643,False,False,False
297,2017-02-14 10:28:05,19.97414811,105.58673216,POINT (105.58673216 19.97414811),212TH00008d_1,5.0,0.000452054275168,False,False,False
298,2017-02-14 10:28:10,19.97437221,105.58639814,POINT (105.58639814 19.97437221),212TH00008d_1,5.0,0.000402231488569,False,False,False
299,2017-02-14 10:28:15,19.97457281,105.5860847,POINT (105.5860847 19.97457281),212TH00008d_1,5.0,0.000372135719329,False,False,False
300,2017-02-14 10:28:20,19.97479407,105.58576552,POINT (105.58576552 19.97479407),212TH00008d_1,5.0,0.000388370776454,False,False,False
301,2017-02-14 10:28:25,19.97499274,105.58545773,POINT (105.58545773 19.97499274),212TH00008d_1,5.0,0.000366339259425,False,False,False
302,2017-02-14 10:28:30,19.97520773,105.58510649,POINT (105.58510649 19.97520773),212TH00008d_1,5.0,0.000411813352989,False,False,False
303,2017-02-14 10:28:35,19.97543587,105.58474968,POINT (105.58474968 19.97543587),212TH00008d_1,5.0,0.00042351060872,False,False,False
304,2017-02-14 10:28:40,19.97563621,105.58441714,POINT (105.58441714 19.97563621),212TH00008d_1,5.0,0.000388225407724,False,False,False
305,2017-02-14 10:28:45,19.97587151,105.58400591,POINT (105.58400591 19.97587151),212TH00008d_1,5.0,0.000473789196688,False,False,False
306,2017-02-14 10:28:50,19.97614382,105.58358396,POINT (105.58358396 19.97614382),212TH00008d_1,5.0,0.000502189743626,False,False,False
307,2017-02-14 10:28:55,19.97639026,105.58324413,POINT (105.58324413 19.97639026),212TH00008d_1,5.0,0.000419782208413,False,False,False
308,2017-02-14 10:29:00,19.97656549,105.58297098,POINT (105.58297098 19.97656549),212TH00008d_1,5.0,0.000324524999652,False,False,False
309,2017-02-14 10:29:05,19.97675221,105.58260128,POINT (105.58260128 19.97675221),212TH00008d_1,5.0,0.000414176832278,False,False,False
310,2017-02-14 10:29:10,19.97693495,105.5821726,POINT (105.5821726 19.97693495),212TH00008d_1,5.0,0.000466004774652,False,False,False
311,2017-02-14 10:29:15,19.97714967,105.58172147,POINT (105.58172147 19.97714967),212TH00008d_1,5.0,0.000499622813031,False,False,False
312,2017-02-14 10:29:20,19.9773297,105.58131116,POINT (105.58131116 19.9773297),212TH00008d_1,5.0,0.000448068183433,False,False,False
313,2017-02-14 10:29:50,19.97708331,105.58090734,POINT (105.58090734 19.97708331),212TH00008d_1,30.0,0.00047305245428,False,False,False
314,2017-02-14 10:29:55,19.97675309,105.58075005,POINT (105.58075005 19.97675309),212TH00008d_1,5.0,0.000365766855385,False,False,False
315,2017-02-14 10:30:00,19.97635208,105.58050674,POINT (105.58050674 19.97635208),212TH00008d_1,5.0,0.000469050931348,False,False,False
316,2017-02-14 10:30:05,19.97595642,105.58026068,POINT (105.58026068 19.97595642),212TH00008d_1,5.0,0.000465931710883,False,False,False
317,2017-02-14 10:30:10,19.97555276,105.57997618,POINT (105.57997618 19.97555276),212TH00008d_1,5.0,0.000493843746134,False,False,False
318,2017-02-14 10:30:15,19.9750892,105.57963046,POINT (105.57963046 19.9750892),212TH00008d_1,5.0,0.000578282104166,False,False,False
319,2017-02-14 10:30:20,19.97461572,105.5792841,POINT (105.5792841 19.97461572),212TH00008d_1,5.0,0.000586641764628,False,False,False
320,2017-02-14 10:30:25,19.97414013,105.57892566,POINT (105.57892566 19.97414013),212TH00008d_1,5.0,0.000595537640876,False,False,False
321,2017-02-14 10:30:30,19.97363974,105.57856783,POINT (105.57856783 19.97363974),212TH00008d_1,5.0,0.000615168644355,False,False,False
322,2017-02-14 10:30:35,19.97312495,105.57820101,POINT (105.57820101 19.97312495),212TH00008d_1,5.0,0.000632112060079,False,False,False
323,2017-02-14 10:30:40,19.97262365,105.57781183,POINT (105.57781183 19.97262365),212TH00008d_1,5.0,0.000634635929017,False,False,False
324,2017-02-14 10:30:45,19.97211516,105.57740631,POINT (105.57740631 19.97211516),212TH00008d_1,5.0,0.000650391075045,False,False,False
325,2017-02-14 10:30:50,19.97178693,105.57715402,POINT (105.57715402 19.97178693),212TH00008d_1,5.0,0.000413986928542,False,False,False
326,2017-02-14 10:30:55,19.97146865,105.57691962,POINT (105.57691962 19.97146865),212TH00008d_1,5.0,0.000395279038654,False,False,False
327,2017-02-14 10:31:00,19.9711442,105.57667625,POINT (105.57667625 19.9711442),212TH00008d_1,5.0,0.000405582000827,False,False,False
328,2017-02-14 10:31:05,19.97093987,105.57650906,POINT (105.57650906 19.97093987),212TH00008d_1,5.0,0.000264013721236,False,False,False
329,2017-02-14 10:31:10,19.97075191,105.576594,POINT (105.576594 19.97075191),212TH00008d_1,5.0,0.000206261400165,False,False,False
330,2017-02-14 10:31:15,19.97054898,105.57686998,POINT (105.57686998 19.97054898),212TH00008d_1,5.0,0.000342557360597,False,False,False
331,2017-02-14 10:31:20,19.97035709,105.57708385,POINT (105.57708385 19.97035709),212TH00008d_1,5.0,0.000287336299479,False,False,False
332,2017-02-14 10:31:40,19.96981664,105.57771161,POINT (105.57771161 19.96981664),212TH00008d_1,20.0,0.000828353076954,False,False,False
333,2017-02-14 10:31:45,19.96952706,105.57798191,POINT (105.57798191 19.96952706),212TH00008d_1,5.0,0.000396129608091,False,False,False
